student_id,question_id,score,time_on_task
7896,6,92,217
7896,6,41,408
7896,6,38,350
7896,6,40,213
7896,6,65,117
7896,7,100,162
7896,7,87,93
7896,7,77,93
7896,7,89,199
7896,7,75,121
7896,7,100,103
7896,7,0,81
7896,8,25,320
7896,8,33,249
7896,8,59,347
7896,8,47,187
7896,8,69,240
7896,8,52,125
7896,8,40,322
7896,9,43,384
7896,9,74,165
7896,9,38,270
7896,9,40,379
7896,10,22,294
7896,10,59,168
7896,10,75,547
7896,10,39,316
7896,10,57,231
7896,10,54,384
7896,10,95,197
7896,10,54,525
4080,1,73,292
4080,1,48,332
4080,1,68,99
4080,2,42,59
4080,2,34,283
4080,2,35,89
4080,3,59,223
4080,3,74,117
4080,3,18,205
4080,4,33,212
4080,4,18,526
4080,4,0,392
4080,5,51,191
4080,5,30,316
4080,5,21,206
4080,5,45,46
4080,5,22,167
4080,6,34,251
4080,6,44,72
4080,6,36,392
4080,6,26,378
4080,7,46,28
4080,7,61,29
4080,7,45,194
4080,8,46,190
4080,8,74,46
4080,8,40,366
4080,8,35,369
4080,9,19,137
4080,9,36,188
4080,9,48,210
4080,9,49,336
4080,10,50,274
4080,10,53,456
4080,10,23,455
4080,10,36,405
5233,1,77,369
5233,1,58,284
5233,1,52,50
5233,1,37,129
5233,1,46,51
5233,2,53,196
5233,2,59,239
5233,2,24,309
5233,3,45,63
5233,3,25,314
5233,3,34,64
5233,4,16,323
5233,4,14,558
5233,4,26,56
5233,5,45,365
5233,5,51,218
5233,5,65,53
5233,5,13,392
5233,5,37,301
5233,6,50,132
5233,6,52,273
5233,6,11,232
5233,7,49,66
5233,7,67,48
5233,7,42,29
5233,7,58,136
5233,8,54,396
5233,8,64,336
5233,8,55,165
5233,8,49,33
5233,9,51,268
5233,9,39,433
5233,9,53,317
5233,9,23,148
5233,10,46,427
5233,10,62,570
5233,10,14,51
5233,10,75,387
2781,1,38,355
2781,1,50,79
2781,1,54,91
2781,1,58,267
2781,1,50,164
2781,2,46,104
2781,2,73,273
2781,2,45,271
2781,2,22,345
2781,3,39,406
2781,3,37,56
2781,3,52,332
2781,3,23,457
2781,4,33,282
2781,4,39,133
2781,4,47,500
2781,5,50,266
2781,5,37,162
2781,5,47,269
2781,6,77,89
2781,6,44,145
2781,6,21,470
2781,6,20,111
2781,6,44,58
2781,7,52,69
2781,7,53,82
2781,7,83,135
2781,7,43,165
2781,7,66,55
2781,8,53,42
2781,8,32,35
2781,8,33,98
2781,8,49,45
2781,9,55,171
2781,9,53,375
2781,9,36,282
2781,10,20,482
2781,10,55,371
2781,10,34,106
2781,10,65,344
5152,1,100,64
5152,1,86,201
5152,1,80,190
5152,1,77,140
5152,1,52,192
5152,2,93,213
5152,2,51,230
5152,2,90,211
5152,2,73,74
5152,2,84,215
5152,3,68,217
5152,3,82,91
5152,3,71,227
5152,3,80,264
5152,3,68,76
5152,4,71,167
5152,4,52,257
5152,4,61,289
5152,4,53,119
5152,4,47,244
5152,4,46,175
5152,4,63,273
5152,5,45,98
5152,5,77,149
5152,5,78,154
5152,5,60,100
5152,6,82,149
5152,6,68,135
5152,6,76,111
5152,6,71,263
5152,7,86,47
5152,7,77,99
5152,7,100,108
5152,7,100,112
5152,8,98,111
5152,8,84,93
5152,8,81,158
5152,9,68,180
5152,9,92,111
5152,9,79,159
5152,9,62,197
5152,10,50,287
5152,10,21,280
5152,10,83,284
5152,10,100,184
9357,1,84,169
9357,1,100,197
9357,1,88,239
9357,1,64,187
9357,1,72,232
9357,1,88,240
9357,2,77,188
9357,2,82,244
9357,2,64,77
9357,3,67,202
9357,3,63,232
9357,3,82,243
9357,3,75,117
9357,3,69,248
9357,3,59,82
9357,4,41,191
9357,4,49,286
9357,4,53,150
9357,4,64,186
9357,4,65,253
9357,5,78,249
9357,5,88,173
9357,6,71,219
9357,6,73,230
9357,6,53,167
9357,6,71,192
9357,6,37,152
9357,6,42,146
9357,6,65,260
9357,7,94,71
9357,7,100,64
9357,8,74,203
9357,8,80,205
9357,8,51,149
9357,8,68,145
9357,8,85,96
9357,9,74,185
9357,9,42,104
9357,9,77,94
9357,9,76,130
9357,10,87,244
9357,10,96,116
9357,10,79,271
4425,1,83,210
4425,1,100,217
4425,1,56,92
4425,1,67,120
4425,1,65,104
4425,2,77,205
4425,2,100,217
4425,3,66,75
4425,3,65,280
4425,4,66,276
4425,4,47,142
4425,4,49,167
4425,4,71,241
4425,4,56,110
4425,4,42,159
4425,4,63,153
4425,4,44,249
4425,4,56,288
4425,5,89,189
4425,5,67,240
4425,6,98,170
4425,6,60,138
4425,6,43,190
4425,6,46,136
4425,7,92,119
4425,7,100,36
4425,7,100,93
4425,7,91,138
4425,8,100,204
4425,8,100,78
4425,8,88,194
4425,9,67,157
4425,9,62,119
4425,9,71,133
4425,9,74,87
4425,9,69,150
4425,9,79,194
4425,10,77,204
4425,10,54,375
4425,10,74,369
4425,10,67,337
4425,10,77,376
8072,1,100,349
8072,1,0,272
8072,1,41,160
8072,1,73,199
8072,2,97,192
8072,2,48,209
8072,2,56,352
8072,2,21,302
8072,2,36,328
8072,3,9,186
8072,3,40,115
8072,3,89,308
8072,3,51,126
8072,3,28,309
8072,3,68,324
8072,4,39,267
8072,4,55,182
8072,4,68,257
8072,4,7,476
8072,4,31,140
8072,4,56,474
8072,4,16,279
8072,4,11,468
8072,4,39,201
8072,5,63,382
8072,5,98,259
8072,5,92,244
8072,5,48,116
8072,5,36,226
8072,5,48,153
8072,5,100,199
8072,5,86,122
8072,5,69,158
8072,6,58,405
8072,6,38,146
8072,6,46,401
8072,7,88,136
8072,7,67,191
8072,7,66,171
8072,7,100,135
8072,8,73,94
8072,8,69,171
8072,8,100,214
8072,8,11,204
8072,8,100,94
8072,8,53,209
8072,9,61,94
8072,9,46,364
8072,9,29,296
8072,9,7,329
8072,9,35,110
8072,10,52,496
8072,10,18,489
8072,10,44,301
1341,1,0,103
1341,1,30,295
1341,1,68,129
1341,1,22,319
1341,1,68,228
1341,1,40,145
1341,1,19,105
1341,1,81,287
1341,2,33,184
1341,2,72,305
1341,2,25,142
1341,2,40,95
1341,2,52,154
1341,2,56,175
1341,3,49,332
1341,3,18,341
1341,3,16,387
1341,3,67,186
1341,4,61,384
1341,4,15,252
1341,4,11,381
1341,4,27,303
1341,4,12,223
1341,4,62,455
1341,5,37,308
1341,5,11,374
1341,5,58,153
1341,5,41,152
1341,5,35,178
1341,6,33,347
1341,6,40,271
1341,6,0,129
1341,7,51,101
1341,7,85,186
1341,7,86,152
1341,7,100,162
1341,7,31,82
1341,7,45,129
1341,8,20,281
1341,8,99,296
1341,8,43,274
1341,8,49,350
1341,8,75,310
1341,8,43,163
1341,8,32,290
1341,9,82,225
1341,9,73,201
1341,9,64,258
1341,9,39,320
1341,9,66,256
1341,10,24,540
1341,10,51,474
1341,10,54,244
1341,10,86,142
1341,10,64,457
1341,10,55,226
1341,10,78,500
4692,1,61,141
4692,1,35,375
4692,1,68,402
4692,1,45,224
4692,2,40,332
4692,2,37,388
4692,2,48,381
4692,3,44,148
4692,3,36,364
4692,3,57,278
4692,3,37,181
4692,4,27,211
4692,4,45,142
4692,4,46,469
4692,5,50,228
4692,5,36,229
4692,5,11,304
4692,5,58,301
4692,6,35,345
4692,6,28,108
4692,6,47,291
4692,6,44,328
4692,7,51,40
4692,7,33,230
4692,7,72,32
4692,7,59,28
4692,8,22,75
4692,8,53,240
4692,8,46,265
4692,9,53,225
4692,9,44,161
4692,9,45,37
4692,10,34,132
4692,10,52,325
4692,10,60,320
4692,10,44,326
1292,1,51,239
1292,1,30,162
1292,1,35,79
1292,2,43,348
1292,2,71,32
1292,2,53,77
1292,2,48,395
1292,3,34,124
1292,3,40,57
1292,3,34,314
1292,4,37,431
1292,4,44,432
1292,4,42,387
1292,4,39,404
1292,4,45,114
1292,5,47,384
1292,5,54,327
1292,5,22,277
1292,6,63,358
1292,6,45,175
1292,6,59,458
1292,6,37,298
1292,7,33,192
1292,7,84,43
1292,7,82,204
1292,8,52,56
1292,8,71,51
1292,8,63,40
1292,8,57,67
1292,8,48,393
1292,9,41,350
1292,9,31,163
1292,9,38,307
1292,9,52,258
1292,10,55,162
1292,10,23,317
1292,10,46,409
7509,1,43,106
7509,1,69,288
7509,1,22,352
7509,1,19,149
7509,2,55,253
7509,2,46,245
7509,2,53,337
7509,2,49,320
7509,3,38,67
7509,3,29,269
7509,3,38,389
7509,3,29,104
7509,4,31,120
7509,4,51,341
7509,4,24,248
7509,4,43,214
7509,4,33,561
7509,5,48,212
7509,5,67,299
7509,5,53,82
7509,5,40,237
7509,5,5,230
7509,6,39,170
7509,6,28,324
7509,6,49,341
7509,7,80,85
7509,7,74,213
7509,7,52,165
7509,7,67,66
7509,7,51,225
7509,8,67,175
7509,8,53,72
7509,8,49,116
7509,8,49,127
7509,8,70,353
7509,9,45,224
7509,9,30,371
7509,9,31,261
7509,9,76,118
7509,9,30,391
7509,10,52,530
7509,10,38,161
7509,10,66,228
3399,1,81,80
3399,1,100,173
3399,1,77,134
3399,2,88,99
3399,2,68,22
3399,3,73,46
3399,3,65,55
3399,3,69,114
3399,4,87,260
3399,4,80,29
3399,5,73,54
3399,5,100,192
3399,5,92,190
3399,6,100,192
3399,7,100,90
3399,7,100,20
3399,7,72,93
3399,8,97,168
3399,8,62,18
3399,9,90,107
3399,9,72,53
3399,10,89,97
3399,10,82,22
1578,1,88,144
1578,1,57,220
1578,2,26,159
1578,2,91,139
1578,2,51,195
1578,2,91,201
1578,3,78,232
1578,3,73,230
1578,3,73,157
1578,3,61,129
1578,4,71,141
1578,4,55,231
1578,5,67,152
1578,5,80,256
1578,5,64,67
1578,5,62,162
1578,6,67,266
1578,6,61,221
1578,7,90,110
1578,7,89,45
1578,7,100,38
1578,7,77,130
1578,7,86,120
1578,7,91,67
1578,8,72,232
1578,8,60,70
1578,8,75,229
1578,8,57,122
1578,8,72,143
1578,8,94,62
1578,9,79,73
1578,9,94,170
1578,9,87,197
1578,9,70,194
1578,9,49,77
1578,10,93,321
1578,10,61,280
3625,1,90,67
3625,2,100,177
3625,3,97,112
3625,3,82,155
3625,4,57,173
3625,4,51,191
3625,4,67,214
3625,5,87,98
3625,5,100,190
3625,6,57,152
3625,7,100,11
3625,7,100,19
3625,7,100,58
3625,8,100,152
3625,9,72,149
3625,9,84,113
3625,9,41,199
3625,10,76,32
3625,10,100,140
3625,10,85,156
8301,1,70,207
8301,1,55,314
8301,1,4,114
8301,1,100,129
8301,2,83,353
8301,2,43,97
8301,2,48,308
8301,2,67,108
8301,2,22,204
8301,2,0,112
8301,2,57,135
8301,2,86,253
8301,3,96,222
8301,3,30,401
8301,3,34,118
8301,3,51,212
8301,3,5,236
8301,3,83,268
8301,3,55,227
8301,4,49,423
8301,4,34,493
8301,4,37,284
8301,5,1,368
8301,5,28,285
8301,5,81,99
8301,5,6,106
8301,5,33,292
8301,5,40,343
8301,5,7,224
8301,5,0,190
8301,6,33,292
8301,6,49,252
8301,6,40,385
8301,6,43,230
8301,6,75,325
8301,6,66,315
8301,6,58,147
8301,7,100,138
8301,7,100,66
8301,7,28,97
8301,7,100,153
8301,7,80,194
8301,7,63,84
8301,7,39,54
8301,8,28,251
8301,8,90,263
8301,8,100,324
8301,8,52,203
8301,8,95,268
8301,9,37,240
8301,9,21,125
8301,9,28,170
8301,9,71,276
8301,10,0,395
8301,10,61,255
8301,10,51,539
8301,10,80,180
8301,10,86,245
8301,10,85,504
9295,1,100,74
9295,1,78,36
9295,1,94,129
9295,2,77,151
9295,2,81,99
9295,2,100,73
9295,3,82,25
9295,3,83,207
9295,4,64,193
9295,4,72,247
9295,5,100,188
9295,6,85,202
9295,7,100,33
9295,7,100,21
9295,8,77,101
9295,9,65,111
9295,9,74,89
9295,9,100,188
9295,10,89,117
9295,10,79,30
9295,10,84,239
7990,1,64,98
7990,1,62,336
7990,1,95,341
7990,2,0,323
7990,2,35,204
7990,2,79,107
7990,2,33,276
7990,3,70,170
7990,3,60,174
7990,3,60,326
7990,3,70,209
7990,3,53,249
7990,4,54,183
7990,4,66,418
7990,4,54,321
7990,4,56,394
7990,4,44,190
7990,4,28,341
7990,4,32,284
7990,4,35,408
7990,4,0,116
7990,4,30,429
7990,4,64,349
7990,5,73,143
7990,5,41,235
7990,5,23,237
7990,6,7,167
7990,6,40,251
7990,6,87,381
7990,6,42,234
7990,6,77,101
7990,6,34,333
7990,6,34,299
7990,6,63,148
7990,7,45,136
7990,7,96,193
7990,7,58,54
7990,7,23,147
7990,8,85,275
7990,8,69,169
7990,8,100,330
7990,9,42,148
7990,9,52,291
7990,9,68,131
7990,9,34,205
7990,9,40,314
7990,9,22,221
7990,9,87,374
7990,9,99,354
7990,10,76,285
7990,10,44,427
7990,10,40,232
7990,10,42,143
7990,10,57,203
7990,10,48,276
9924,1,93,234
9924,1,71,103
9924,1,74,194
9924,2,91,173
9924,2,99,177
9924,2,74,123
9924,3,89,139
9924,3,80,197
9924,3,46,98
9924,3,73,127
9924,3,60,163
9924,3,66,233
9924,3,97,264
9924,4,64,203
9924,4,59,216
9924,5,54,191
9924,5,67,73
9924,5,69,218
9924,5,66,194
9924,5,87,257
9924,6,53,267
9924,6,78,118
9924,6,76,80
9924,6,61,228
9924,7,91,89
9924,7,96,55
9924,8,60,99
9924,8,73,80
9924,8,87,150
9924,8,63,204
9924,9,70,69
9924,9,88,104
9924,9,67,136
9924,9,82,91
9924,9,77,114
9924,9,57,188
9924,10,81,225
9924,10,76,160
4614,1,74,100
4614,2,100,115
4614,3,68,68
4614,4,70,19
4614,4,63,269
4614,5,92,206
4614,6,75,104
4614,7,100,69
4614,7,100,92
4614,8,94,104
4614,8,88,74
4614,8,100,26
4614,9,86,137
4614,10,74,199
4614,10,100,31
4614,10,93,43
9463,1,68,95
9463,1,91,71
9463,1,94,166
9463,1,76,86
9463,1,67,125
9463,1,85,179
9463,1,80,195
9463,2,61,222
9463,2,73,245
9463,2,65,101
9463,2,84,67
9463,3,63,111
9463,3,56,252
9463,3,75,72
9463,3,72,281
9463,3,58,161
9463,4,54,180
9463,4,46,230
9463,5,60,151
9463,5,76,262
9463,5,69,153
9463,5,78,203
9463,6,75,153
9463,6,70,115
9463,7,100,111
9463,7,88,122
9463,8,70,194
9463,8,72,215
9463,9,62,110
9463,9,89,212
9463,9,71,179
9463,9,59,78
9463,9,82,200
9463,9,69,257
9463,9,75,134
9463,10,71,114
9463,10,79,269
8386,1,100,34
8386,2,87,153
8386,3,71,184
8386,3,85,168
8386,4,84,14
8386,5,54,200
8386,5,79,101
8386,5,89,171
8386,6,87,109
8386,6,77,184
8386,7,100,34
8386,7,100,74
8386,7,100,21
8386,8,79,18
8386,9,88,157
8386,10,92,271
8386,10,65,94
8386,10,100,201
4656,1,94,116
4656,1,66,107
4656,1,71,71
4656,1,98,193
4656,1,66,156
4656,1,80,125
4656,1,78,179
4656,2,87,173
4656,2,83,170
4656,3,87,71
4656,3,92,146
4656,3,78,101
4656,3,59,76
4656,3,47,254
4656,3,75,160
4656,4,51,88
4656,4,64,191
4656,4,40,106
4656,4,63,88
4656,4,36,297
4656,4,64,296
4656,5,71,143
4656,5,55,242
4656,5,63,208
4656,5,83,66
4656,5,79,69
4656,5,87,235
4656,6,70,233
4656,6,72,177
4656,6,75,102
4656,7,100,43
4656,7,97,65
4656,8,66,117
4656,8,79,213
4656,9,75,261
4656,9,84,262
4656,9,77,188
4656,9,62,69
4656,9,100,224
4656,10,54,144
4656,10,72,138
9583,1,90,86
9583,1,97,35
9583,1,96,71
9583,2,100,162
9583,2,100,157
9583,2,100,132
9583,3,73,129
9583,3,97,155
9583,4,87,218
9583,4,72,98
9583,5,75,182
9583,6,58,72
9583,6,100,188
9583,7,100,50
9583,7,100,58
9583,8,84,19
9583,8,100,162
9583,8,68,201
9583,9,65,61
9583,9,100,216
9583,10,90,191
9583,10,73,141
1502,1,88,197
1502,1,16,184
1502,1,0,293
1502,1,26,84
1502,1,57,216
1502,1,50,352
1502,1,45,256
1502,2,23,314
1502,2,92,90
1502,2,49,346
1502,2,13,304
1502,2,49,104
1502,3,39,344
1502,3,66,386
1502,3,71,305
1502,3,62,116
1502,3,34,155
1502,3,7,200
1502,3,22,119
1502,3,86,269
1502,4,45,131
1502,4,72,227
1502,4,85,139
1502,4,18,447
1502,4,67,391
1502,4,26,424
1502,4,46,144
1502,4,69,361
1502,4,46,117
1502,4,27,216
1502,5,29,338
1502,5,27,101
1502,5,99,245
1502,5,74,106
1502,5,0,257
1502,5,58,138
1502,5,26,150
1502,6,55,283
1502,6,42,226
1502,6,91,322
1502,6,100,364
1502,6,83,160
1502,7,14,170
1502,7,37,74
1502,7,58,77
1502,7,64,135
1502,8,75,86
1502,8,12,235
1502,8,63,139
1502,8,31,327
1502,8,54,203
1502,8,83,265
1502,8,100,223
1502,9,34,366
1502,9,38,158
1502,9,87,238
1502,9,2,113
1502,10,63,279
1502,10,90,269
1502,10,19,206
1502,10,52,373
7470,1,80,80
7470,1,97,66
7470,1,100,73
7470,2,54,42
7470,3,75,31
7470,4,65,37
7470,5,90,88
7470,6,75,225
7470,6,66,232
7470,6,85,171
7470,7,100,98
7470,7,100,24
7470,8,88,31
7470,8,95,101
7470,8,100,111
7470,9,90,153
7470,9,60,98
7470,10,100,26
7470,10,89,168
6263,1,28,91
6263,1,28,264
6263,1,41,161
6263,2,48,284
6263,2,42,365
6263,2,71,399
6263,3,65,48
6263,3,57,179
6263,3,44,455
6263,3,39,363
6263,4,53,123
6263,4,46,80
6263,4,32,237
6263,4,25,381
6263,4,29,323
6263,4,33,538
6263,5,37,426
6263,5,52,177
6263,5,66,296
6263,5,55,361
6263,6,33,361
6263,6,30,442
6263,6,32,202
6263,6,49,360
6263,6,54,163
6263,7,59,65
6263,7,68,102
6263,7,45,202
6263,7,85,201
6263,8,26,195
6263,8,57,198
6263,8,35,373
6263,8,47,175
6263,9,52,143
6263,9,52,94
6263,9,63,35
6263,9,37,385
6263,9,65,233
6263,10,44,95
6263,10,48,600
6263,10,70,600
6263,10,31,131
7984,1,83,71
7984,1,59,208
7984,1,71,77
7984,1,73,121
7984,1,94,111
7984,1,77,176
7984,2,100,234
7984,2,76,162
7984,2,57,97
7984,3,54,84
7984,3,55,193
7984,3,70,217
7984,3,69,127
7984,3,52,100
7984,4,61,110
7984,4,58,251
7984,4,56,116
7984,5,68,243
7984,5,68,96
7984,5,77,255
7984,6,34,73
7984,6,61,207
7984,6,37,222
7984,6,61,103
7984,6,70,90
7984,6,77,127
7984,7,100,120
7984,7,98,121
7984,7,100,79
7984,8,92,241
7984,8,93,130
7984,8,87,111
7984,8,86,86
7984,9,59,236
7984,9,86,127
7984,9,75,199
7984,9,68,228
7984,9,79,140
7984,10,75,115
7984,10,78,96
7984,10,76,191
1963,1,55,156
1963,1,100,252
1963,1,35,335
1963,1,44,137
1963,1,54,302
1963,1,86,221
1963,2,72,195
1963,2,56,202
1963,2,57,309
1963,3,85,239
1963,3,77,356
1963,3,51,251
1963,3,13,322
1963,3,63,128
1963,3,70,158
1963,3,38,124
1963,3,68,408
1963,4,72,248
1963,4,8,115
1963,4,1,237
1963,4,56,351
1963,4,67,288
1963,4,10,268
1963,5,27,248
1963,5,59,163
1963,5,38,216
1963,5,33,127
1963,5,60,171
1963,5,53,196
1963,5,49,365
1963,5,58,372
1963,5,19,304
1963,6,99,215
1963,6,33,213
1963,6,0,275
1963,6,76,152
1963,6,78,120
1963,6,65,238
1963,6,31,191
1963,6,68,325
1963,7,48,112
1963,7,100,137
1963,7,14,154
1963,7,39,198
1963,7,82,144
1963,7,10,131
1963,7,100,109
1963,8,9,319
1963,8,75,134
1963,8,55,288
1963,8,18,177
1963,9,41,178
1963,9,59,352
1963,9,18,287
1963,9,47,103
1963,10,70,237
1963,10,58,207
1963,10,72,357
1963,10,15,527
1963,10,5,268
1963,10,54,346
1963,10,59,372
1963,10,17,219
5892,1,100,148
5892,1,100,160
5892,2,76,116
5892,2,79,35
5892,2,84,205
5892,3,100,55
5892,4,54,259
5892,4,64,221
5892,4,44,18
5892,5,89,212
5892,5,91,55
5892,6,90,141
5892,6,91,15
5892,6,64,232
5892,7,100,107
5892,7,100,32
5892,8,82,157
5892,8,98,85
5892,8,73,44
5892,9,81,180
5892,9,98,222
5892,10,96,25
5892,10,94,54
5892,10,83,159
3059,1,71,401
3059,1,28,191
3059,1,16,340
3059,2,49,368
3059,2,34,235
3059,2,27,153
3059,3,46,36
3059,3,38,93
3059,3,47,388
3059,4,17,538
3059,4,51,148
3059,4,39,297
3059,4,42,478
3059,4,55,393
3059,5,47,92
3059,5,38,399
3059,5,35,163
3059,5,25,432
3059,5,21,418
3059,6,56,165
3059,6,39,294
3059,6,51,322
3059,7,62,116
3059,7,66,47
3059,7,83,229
3059,7,37,51
3059,8,22,312
3059,8,46,94
3059,8,60,322
3059,8,42,130
3059,9,32,300
3059,9,53,304
3059,9,54,42
3059,9,66,199
3059,9,33,253
3059,10,15,591
3059,10,40,364
3059,10,37,474
3059,10,34,110
3059,10,64,193
4475,1,96,64
4475,1,95,159
4475,1,84,144
4475,1,84,211
4475,1,80,127
4475,1,73,200
4475,1,70,224
4475,2,65,63
4475,2,80,196
4475,3,70,207
4475,3,65,220
4475,3,86,271
4475,3,73,96
4475,3,70,103
4475,3,57,269
4475,4,38,151
4475,4,68,232
4475,5,84,251
4475,5,68,202
4475,5,73,80
4475,5,62,147
4475,5,82,264
4475,5,54,213
4475,6,71,178
4475,6,72,127
4475,6,50,187
4475,6,83,223
4475,6,82,238
4475,7,100,57
4475,7,93,68
4475,7,91,77
4475,7,100,60
4475,7,100,91
4475,8,47,209
4475,8,63,221
4475,8,79,67
4475,8,73,91
4475,9,92,190
4475,9,58,86
4475,9,81,104
4475,9,68,217
4475,10,77,199
4475,10,71,139
4475,10,88,315
4475,10,83,126
4475,10,63,201
4475,10,89,217
1777,1,58,101
1777,1,75,239
1777,1,91,192
1777,1,52,218
1777,1,71,119
1777,2,49,198
1777,2,100,90
1777,2,80,182
1777,2,85,218
1777,2,86,237
1777,2,80,145
1777,3,53,91
1777,3,68,166
1777,3,81,103
1777,3,62,70
1777,3,96,259
1777,3,80,98
1777,4,73,249
1777,4,44,248
1777,4,58,113
1777,4,59,99
1777,4,20,233
1777,4,49,211
1777,4,41,224
1777,5,58,136
1777,5,54,84
1777,5,70,111
1777,5,76,215
1777,5,66,85
1777,5,51,122
1777,5,100,176
1777,6,78,161
1777,6,66,174
1777,6,62,253
1777,7,100,92
1777,7,91,77
1777,7,83,130
1777,7,100,78
1777,8,71,189
1777,8,63,229
1777,9,79,128
1777,9,75,136
1777,9,66,251
1777,9,68,72
1777,10,65,346
1777,10,77,307
1777,10,94,161
6019,1,57,232
6019,1,97,91
6019,2,57,212
6019,2,58,160
6019,2,100,180
6019,2,57,240
6019,3,63,221
6019,3,64,83
6019,3,61,201
6019,3,83,134
6019,3,56,141
6019,4,56,217
6019,4,57,240
6019,4,48,303
6019,4,72,86
6019,4,59,191
6019,5,64,230
6019,5,77,86
6019,5,91,183
6019,5,51,88
6019,6,56,128
6019,6,78,253
6019,7,100,85
6019,7,72,40
6019,7,81,56
6019,7,83,55
6019,7,88,138
6019,7,88,123
6019,8,85,236
6019,8,67,129
6019,8,73,102
6019,8,59,120
6019,9,72,184
6019,9,53,226
6019,10,79,256
6019,10,83,280
6019,10,62,297
2158,1,98,160
2158,1,84,161
2158,2,100,194
2158,3,100,95
2158,4,52,76
2158,5,74,78
2158,5,84,198
2158,6,80,98
2158,6,70,88
2158,6,73,157
2158,7,100,97
2158,8,100,97
2158,9,95,165
2158,9,74,182
2158,10,74,45
2158,10,100,259
2158,10,100,206
2252,1,84,99
2252,1,76,96
2252,1,80,277
2252,1,47,346
2252,1,62,169
2252,2,43,301
2252,2,50,171
2252,2,84,323
2252,2,68,123
2252,3,28,313
2252,3,32,324
2252,3,6,370
2252,3,55,287
2252,4,19,148
2252,4,49,479
2252,4,69,197
2252,4,79,497
2252,4,73,394
2252,4,43,411
2252,4,26,396
2252,5,7,311
2252,5,55,311
2252,5,43,235
2252,5,100,201
2252,6,77,149
2252,6,16,247
2252,6,27,386
2252,6,56,136
2252,6,70,351
2252,6,0,191
2252,6,21,406
2252,6,19,275
2252,7,60,169
2252,7,47,113
2252,7,84,63
2252,7,56,119
2252,7,77,97
2252,8,100,247
2252,8,22,336
2252,8,63,109
2252,8,36,352
2252,8,71,356
2252,8,86,288
2252,9,70,178
2252,9,59,150
2252,9,70,216
2252,9,27,267
2252,9,65,138
2252,9,40,329
2252,9,42,141
2252,10,0,311
2252,10,0,200
2252,10,11,406
2252,10,93,143
2252,10,37,320
2252,10,47,309
6084,1,78,127
6084,1,100,201
6084,2,100,219
6084,2,83,192
6084,2,69,158
6084,2,76,164
6084,2,82,67
6084,3,57,101
6084,3,58,178
6084,3,79,162
6084,3,66,139
6084,3,78,116
6084,4,41,141
6084,4,39,225
6084,5,74,98
6084,5,55,231
6084,5,63,143
6084,5,74,88
6084,5,90,215
6084,5,75,243
6084,6,64,246
6084,6,49,168
6084,6,61,268
6084,6,79,201
6084,6,73,218
6084,7,89,123
6084,7,93,37
6084,7,100,42
6084,8,91,75
6084,8,79,224
6084,8,95,227
6084,8,72,71
6084,8,93,173
6084,8,82,157
6084,8,59,64
6084,9,71,201
6084,9,81,160
6084,9,83,190
6084,9,80,244
6084,9,56,240
6084,10,65,168
6084,10,53,249
6084,10,85,314
6084,10,78,332
5880,1,92,157
5880,1,100,166
5880,1,100,193
5880,2,100,154
5880,3,84,195
5880,3,75,214
5880,4,69,45
5880,5,75,138
5880,6,78,13
5880,6,81,55
5880,7,100,29
5880,8,100,190
5880,9,80,87
5880,10,86,22
5880,10,98,29
5880,10,86,308
3592,1,92,207
3592,1,62,135
3592,1,100,98
3592,2,91,71
3592,2,62,246
3592,2,39,131
3592,2,71,118
3592,3,78,240
3592,3,78,76
3592,3,56,180
3592,4,58,213
3592,4,47,115
3592,5,60,70
3592,5,59,244
3592,6,71,156
3592,6,74,248
3592,6,60,164
3592,6,66,80
3592,6,64,186
3592,6,52,196
3592,6,67,279
3592,7,73,61
3592,7,100,51
3592,7,93,74
3592,7,100,45
3592,7,76,70
3592,7,100,50
3592,7,73,93
3592,8,71,161
3592,8,91,159
3592,9,75,232
3592,9,56,86
3592,10,54,291
3592,10,93,345
5134,1,90,130
5134,1,91,117
5134,2,100,53
5134,2,85,136
5134,2,100,113
5134,3,78,71
5134,3,81,80
5134,3,81,112
5134,4,75,180
5134,4,80,130
5134,5,80,63
5134,5,98,17
5134,6,82,178
5134,7,98,79
5134,7,100,95
5134,7,100,22
5134,8,100,39
5134,8,68,42
5134,8,100,11
5134,9,83,98
5134,10,88,170
5134,10,98,158
3136,1,47,116
3136,1,100,271
3136,1,50,271
3136,1,43,318
3136,1,56,109
3136,1,75,311
3136,1,76,108
3136,1,71,303
3136,2,29,327
3136,2,60,120
3136,2,27,122
3136,2,0,118
3136,3,36,127
3136,3,100,320
3136,3,63,245
3136,3,70,165
3136,3,60,348
3136,3,40,238
3136,3,61,268
3136,3,57,366
3136,4,70,309
3136,4,41,436
3136,4,45,198
3136,4,57,230
3136,4,26,416
3136,4,42,445
3136,4,7,393
3136,4,48,359
3136,4,54,411
3136,4,35,300
3136,5,49,311
3136,5,56,140
3136,5,6,318
3136,5,53,259
3136,5,26,289
3136,5,100,297
3136,5,26,374
3136,6,32,180
3136,6,70,213
3136,6,47,148
3136,6,100,292
3136,6,46,236
3136,6,79,229
3136,6,42,274
3136,6,11,337
3136,7,11,73
3136,7,79,131
3136,7,87,181
3136,7,99,76
3136,7,100,58
3136,7,100,119
3136,8,57,225
3136,8,45,170
3136,8,73,283
